age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,age_x_age,age_x_fnlwgt,age_x_education_num,age_x_capital_gain,age_x_capital_loss,age_x_hours_per_week,fnlwgt_x_fnlwgt,fnlwgt_x_education_num,fnlwgt_x_capital_gain,fnlwgt_x_capital_loss,fnlwgt_x_hours_per_week,education_num_x_education_num,education_num_x_capital_gain,education_num_x_capital_loss,education_num_x_hours_per_week,capital_gain_x_capital_gain,capital_gain_x_capital_loss,capital_gain_x_hours_per_week,capital_loss_x_capital_loss,capital_loss_x_hours_per_week,hours_per_week_x_hours_per_week,marital_status_statistics,male,female
32,Self-emp-not-inc,241885,10th,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,1024,7740320,192,0,0,1280,-1621188919,1451310,0,0,9675400,36,0,0,240,0,0,0,0,0,1600,Divorced,10.82,15.09
35,Private,338611,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,1225,11851385,350,0,0,1400,-1306707671,3386110,0,0,13544440,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
54,Federal-gov,128378,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,2916,6932412,702,0,0,2160,-698958300,1668914,0,0,5135120,169,0,0,520,0,0,0,0,0,1600,Divorced,10.82,15.09
43,Private,54611,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,<=50K,1849,2348273,387,0,0,2580,-1312605975,491499,0,0,3276660,81,0,0,540,0,0,0,0,0,3600,Divorced,10.82,15.09
51,Private,129177,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K,2601,6588027,459,0,0,1938,-493171855,1162593,0,0,4908726,81,0,0,342,0,0,0,0,0,1444,Divorced,10.82,15.09
22,?,376277,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,35,United-States,<=50K,484,8278094,220,0,0,770,-149540039,3762770,0,0,13169695,100,0,0,350,0,0,0,0,0,1225,Divorced,10.82,15.09
45,State-gov,263982,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,2025,11879190,450,0,0,1800,967019588,2639820,0,0,10559280,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
41,Private,207685,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,21,United-States,<=50K,1681,8515085,410,0,0,861,183386265,2076850,0,0,4361385,100,0,0,210,0,0,0,0,0,441,Divorced,10.82,15.09
59,Private,113203,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,3481,6678977,531,0,0,2360,-69982679,1018827,0,0,4528120,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
40,Private,212760,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,1600,8510400,360,0,0,1600,-1977822656,1914840,0,0,8510400,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
48,Private,143542,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,2304,6890016,432,0,0,1920,-870530716,1291878,0,0,5741680,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
46,Private,185673,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,2116,8540958,414,0,0,1840,114724561,1671057,0,0,7426920,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
46,Private,62793,HS-grad,9,Divorced,Sales,Other-relative,White,Female,0,0,40,United-States,<=50K,2116,2888478,414,0,0,1840,-352006447,565137,0,0,2511720,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
61,Private,141745,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K,3721,8646445,549,0,0,2440,-1383191455,1275705,0,0,5669800,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
55,Private,183884,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K,3025,10113620,495,0,0,2475,-546412912,1654956,0,0,8274780,81,0,0,405,0,0,0,0,0,2025,Divorced,10.82,15.09
35,Private,153535,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,Black,Female,0,0,36,United-States,<=50K,1225,5373725,315,0,0,1260,2098159745,1381815,0,0,5527260,81,0,0,324,0,0,0,0,0,1296,Divorced,10.82,15.09
37,Private,272950,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,1369,10099150,333,0,0,1480,1487258468,2456550,0,0,10918000,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
40,Private,88368,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,914,0,40,United-States,<=50K,1600,3534720,400,36560,0,1600,-781031168,883680,80768352,0,3534720,100,9140,0,400,835396,0,36560,0,0,1600,Divorced,10.82,15.09
43,Private,173316,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,1849,7452588,516,0,0,1720,-26335216,2079792,0,0,6932640,144,0,0,480,0,0,0,0,0,1600,Divorced,10.82,15.09
38,Local-gov,287658,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0,40,Jamaica,<=50K,1444,10931004,532,0,0,1520,1142746340,4027212,0,0,11506320,196,0,0,560,0,0,0,0,0,1600,Divorced,10.82,15.09
31,Private,207537,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,1669,50,United-States,<=50K,961,6433647,279,0,51739,1550,121933409,1867833,0,346379253,10376850,81,0,15021,450,0,0,0,2785561,83450,2500,Divorced,10.82,15.09
38,Private,173047,Bachelors,13,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,213,40,Philippines,<=50K,1444,6575786,494,0,8094,1520,-119506863,2249611,0,36859011,6921880,169,0,2769,520,0,0,0,45369,8520,1600,Divorced,10.82,15.09
20,Private,242077,HS-grad,9,Divorced,Sales,Not-in-family,Black,Female,0,0,40,United-States,<=50K,400,4841540,180,0,0,800,-1528268215,2178693,0,0,9683080,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
25,Private,171236,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K,625,4280900,225,0,0,1000,-743003376,1541124,0,0,6849440,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
49,Private,228583,HS-grad,9,Divorced,Other-service,Unmarried,White,Male,0,0,40,Columbia,<=50K,2401,11200567,441,0,0,1960,710580337,2057247,0,0,9143320,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
40,Private,353432,10th,6,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,35,United-States,<=50K,1600,14137280,240,0,0,1400,360127040,2120592,0,0,12370120,36,0,0,210,0,0,0,0,0,1225,Divorced,10.82,15.09
29,Private,32897,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K,841,954013,261,0,0,725,1082212609,296073,0,0,822425,81,0,0,225,0,0,0,0,0,625,Divorced,10.82,15.09
33,Private,159322,HS-grad,9,Divorced,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K,1089,5257626,297,0,0,1320,-386304092,1433898,0,0,6372880,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
48,Self-emp-not-inc,328606,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Male,14084,0,63,United-States,>50K,2304,15773088,720,676032,0,3024,607720836,4929090,333119608,0,20702178,225,211260,0,945,198359056,0,887292,0,0,3969,Divorced,10.82,15.09
44,Private,106698,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,1936,4694712,396,0,0,1760,-1500438684,960282,0,0,4267920,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
35,Private,187167,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K,1225,6550845,315,0,0,1225,671747521,1684503,0,0,6550845,81,0,0,315,0,0,0,0,0,1225,Divorced,10.82,15.09
37,Private,95654,10th,6,Divorced,Exec-managerial,Unmarried,White,Female,0,0,35,United-States,<=50K,1369,3539198,222,0,0,1295,559753124,573924,0,0,3347890,36,0,0,210,0,0,0,0,0,1225,Divorced,10.82,15.09
36,Local-gov,331902,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K,1296,11948472,360,0,0,1260,-1510212092,3319020,0,0,11616570,100,0,0,350,0,0,0,0,0,1225,Divorced,10.82,15.09
36,Private,116608,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,1296,4197888,324,0,0,1440,712523776,1049472,0,0,4664320,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
23,Private,214227,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,<=50K,529,4927221,253,0,0,690,-1351432727,2356497,0,0,6426810,121,0,0,330,0,0,0,0,0,900,Divorced,10.82,15.09
37,Private,295127,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,47,United-States,<=50K,1369,10919699,370,0,0,1739,1200600209,2951270,0,0,13870969,100,0,0,470,0,0,0,0,0,2209,Divorced,10.82,15.09
48,Private,209460,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,2304,10054080,432,0,0,1920,923818640,1885140,0,0,8378400,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
30,Private,170130,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,900,5103900,270,0,0,1200,-1120554172,1531170,0,0,6805200,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
41,Private,327723,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,1681,13436643,369,0,0,1640,28182329,2949507,0,0,13108920,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
33,?,335625,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,<=50K,1089,11075625,330,0,0,1320,974990929,3356250,0,0,13425000,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
46,Private,216934,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,Portugal,<=50K,2116,9978964,598,0,0,1840,-184279900,2820142,0,0,8677360,169,0,0,520,0,0,0,0,0,1600,Divorced,10.82,15.09
43,Private,174575,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Male,0,0,45,United-States,<=50K,1849,7506725,430,0,0,1935,411659553,1745750,0,0,7855875,100,0,0,450,0,0,0,0,0,2025,Divorced,10.82,15.09
36,Private,162256,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,1296,5841216,324,0,0,1440,557205760,1460304,0,0,6490240,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
35,Private,498216,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,1225,17437560,455,0,0,1400,-888920512,6476808,0,0,19928640,169,0,0,520,0,0,0,0,0,1600,Divorced,10.82,15.09
38,Private,234298,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,6849,0,60,United-States,<=50K,1444,8903324,494,260262,0,2280,-939022044,3045874,1604707002,0,14057880,169,89037,0,780,46908801,0,410940,0,0,3600,Divorced,10.82,15.09
24,Federal-gov,283918,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,25,United-States,<=50K,576,6814032,240,0,0,600,-994947900,2839180,0,0,7097950,100,0,0,250,0,0,0,0,0,625,Divorced,10.82,15.09
43,Private,148998,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,1849,6406914,387,0,0,1720,725567524,1340982,0,0,5959920,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
34,Private,183778,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,1156,6248452,306,0,0,1360,-585385084,1654002,0,0,7351120,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
51,?,147015,Some-college,10,Divorced,?,Not-in-family,Black,Male,0,0,50,United-States,<=50K,2601,7497765,510,0,0,2550,138573745,1470150,0,0,7350750,100,0,0,500,0,0,0,0,0,2500,Divorced,10.82,15.09
39,Private,123983,Bachelors,13,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,40,China,<=50K,1521,4835337,507,0,0,1560,-1808084895,1611779,0,0,4959320,169,0,0,520,0,0,0,0,0,1600,Divorced,10.82,15.09
40,Private,388725,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,1600,15549000,400,0,0,1600,783270265,3887250,0,0,15549000,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
57,Private,372967,10th,6,Divorced,Adm-clerical,Other-relative,White,Female,0,0,70,Germany,<=50K,3249,21259119,342,0,0,3990,1665429617,2237802,0,0,26107690,36,0,0,420,0,0,0,0,0,4900,Divorced,10.82,15.09
53,Private,209022,11th,7,Divorced,Other-service,Not-in-family,White,Female,0,0,37,United-States,<=50K,2809,11078166,371,0,0,1961,740523524,1463154,0,0,7733814,49,0,0,259,0,0,0,0,0,1369,Divorced,10.82,15.09
57,Private,562558,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,3249,32065806,513,0,0,2280,-1356076540,5063022,0,0,22502320,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
47,Private,145868,11th,7,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K,2209,6855796,329,0,0,1880,-197363056,1021076,0,0,5834720,49,0,0,280,0,0,0,0,0,1600,Divorced,10.82,15.09
32,Private,194141,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,50,United-States,<=50K,1024,6212512,288,0,0,1600,-963977783,1747269,0,0,9707050,81,0,0,450,0,0,0,0,0,2500,Divorced,10.82,15.09
64,?,187656,1st-4th,2,Divorced,?,Not-in-family,White,Male,0,0,40,United-States,<=50K,4096,12009984,128,0,0,2560,855035968,375312,0,0,7506240,4,0,0,80,0,0,0,0,0,1600,Divorced,10.82,15.09
28,Private,395022,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,784,11060616,308,0,0,1120,1423557828,4345242,0,0,15800880,121,0,0,440,0,0,0,0,0,1600,Divorced,10.82,15.09
26,Private,75654,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,<=50K,676,1967004,234,0,0,1430,1428560420,680886,0,0,4160970,81,0,0,495,0,0,0,0,0,3025,Divorced,10.82,15.09
45,Local-gov,191776,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,2025,8629920,630,0,0,1800,-1876671488,2684864,0,0,7671040,196,0,0,560,0,0,0,0,0,1600,Divorced,10.82,15.09
41,Local-gov,177599,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,35,United-States,<=50K,1681,7281559,533,0,0,1435,1476633729,2308787,0,0,6215965,169,0,0,455,0,0,0,0,0,1225,Divorced,10.82,15.09
43,State-gov,143939,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,50,United-States,>50K,1849,6189377,387,0,0,2150,-756400759,1295451,0,0,7196950,81,0,0,450,0,0,0,0,0,2500,Divorced,10.82,15.09
56,Private,98418,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,30,United-States,<=50K,3136,5511408,504,0,0,1680,1096168132,885762,0,0,2952540,81,0,0,270,0,0,0,0,0,900,Divorced,10.82,15.09
50,Private,99392,Some-college,10,Divorced,Craft-repair,Not-in-family,Black,Female,0,0,45,United-States,<=50K,2500,4969600,500,0,0,2250,1288835072,993920,0,0,4472640,100,0,0,450,0,0,0,0,0,2025,Divorced,10.82,15.09
35,Private,162256,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,6849,0,40,United-States,<=50K,1225,5678960,385,239715,0,1400,557205760,1784816,1111291344,0,6490240,121,75339,0,440,46908801,0,273960,0,0,1600,Divorced,10.82,15.09
23,Private,200967,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0,0,10,United-States,<=50K,529,4622241,207,0,0,230,1733029425,1808703,0,0,2009670,81,0,0,90,0,0,0,0,0,100,Divorced,10.82,15.09
47,Private,104068,HS-grad,9,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,2209,4891196,423,0,0,1880,-2054753264,936612,0,0,4162720,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
33,Private,245777,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,1089,8110641,297,0,0,1320,276791585,2211993,0,0,9831080,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
40,Private,176602,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K,1600,7064080,360,0,0,1600,1123495332,1589418,0,0,7064080,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
33,Private,288398,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,<=50K,1089,9517134,429,0,0,1485,1569027780,3749174,0,0,12977910,169,0,0,585,0,0,0,0,0,2025,Divorced,10.82,15.09
26,Private,33610,HS-grad,9,Divorced,Other-service,Other-relative,White,Male,0,0,40,United-States,<=50K,676,873860,234,0,0,1040,1129632100,302490,0,0,1344400,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
51,Private,306785,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,2601,15646035,459,0,0,2040,-372244287,2761065,0,0,12271400,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
39,Private,215150,9th,5,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,<=50K,1521,8390850,195,0,0,1950,-955117756,1075750,0,0,10757500,25,0,0,250,0,0,0,0,0,2500,Divorced,10.82,15.09
67,?,233182,HS-grad,9,Divorced,?,Not-in-family,White,Female,0,0,7,United-States,<=50K,4489,15623194,603,0,0,469,-1460729724,2098638,0,0,1632274,81,0,0,63,0,0,0,0,0,49,Divorced,10.82,15.09
49,Private,175070,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,2401,8578430,490,0,0,1960,584733828,1750700,0,0,7002800,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
43,Private,96421,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,24,Outlying-US(Guam-USVI-etc),<=50K,1849,4146103,559,0,0,1032,707074649,1253473,0,0,2314104,169,0,0,312,0,0,0,0,0,576,Divorced,10.82,15.09
37,Private,262409,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,213,45,United-States,<=50K,1369,9709133,518,0,7881,1665,139006545,3673726,0,55893117,11808405,196,0,2982,630,0,0,0,45369,9585,2025,Divorced,10.82,15.09
33,Private,104509,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,1089,3448797,330,0,0,1320,-1962770807,1045090,0,0,4180360,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
42,Federal-gov,272625,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,>50K,1764,11450250,462,0,0,1680,1309946593,2998875,0,0,10905000,121,0,0,440,0,0,0,0,0,1600,Divorced,10.82,15.09
57,Local-gov,190561,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,0,30,United-States,<=50K,3249,10861977,513,0,0,1710,1953756353,1715049,0,0,5716830,81,0,0,270,0,0,0,0,0,900,Divorced,10.82,15.09
41,Self-emp-not-inc,214541,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,1590,40,United-States,<=50K,1681,8796181,369,0,65190,1640,-1216799575,1930869,0,341120190,8581640,81,0,14310,360,0,0,0,2528100,63600,1600,Divorced,10.82,15.09
83,Self-emp-inc,272248,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,20,United-States,<=50K,6889,22596584,747,0,0,1660,1104529472,2450232,0,0,5444960,81,0,0,180,0,0,0,0,0,400,Divorced,10.82,15.09
51,Private,158508,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,36,United-States,<=50K,2601,8083908,510,0,0,1836,-645017712,1585080,0,0,5706288,100,0,0,360,0,0,0,0,0,1296,Divorced,10.82,15.09
47,Self-emp-inc,79627,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,27828,0,50,United-States,>50K,2209,3742469,705,1307916,0,2350,2045491833,1194405,-2079107140,0,3981350,225,417420,0,750,774397584,0,1391400,0,0,2500,Divorced,10.82,15.09
40,Private,374764,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,1600,14990560,400,0,0,1600,-1285865072,3747640,0,0,14990560,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
40,Private,109762,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,1600,4390480,400,0,0,1600,-837205244,1097620,0,0,4390480,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
31,Private,35378,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,<=50K,961,1096718,310,0,0,1395,1251602884,353780,0,0,1592010,100,0,0,450,0,0,0,0,0,2025,Divorced,10.82,15.09
24,Private,170070,Assoc-acdm,12,Divorced,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K,576,4081680,288,0,0,720,-1140966172,2040840,0,0,5102100,144,0,0,360,0,0,0,0,0,900,Divorced,10.82,15.09
29,Local-gov,181282,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K,841,5257178,377,0,0,1450,-1496574844,2356666,0,0,9064100,169,0,0,650,0,0,0,0,0,2500,Divorced,10.82,15.09
48,Private,401333,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,2304,19263984,432,0,0,1920,-2140580359,3611997,0,0,16053320,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
32,Private,279173,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K,1024,8933536,416,0,0,1440,628152601,3629249,0,0,12562785,169,0,0,585,0,0,0,0,0,2025,Divorced,10.82,15.09
38,Private,85074,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,1444,3232812,456,0,0,1520,-1352349116,1020888,0,0,3402960,144,0,0,480,0,0,0,0,0,1600,Divorced,10.82,15.09
35,Private,556902,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K,1225,19491570,315,0,0,1400,902192292,5012118,0,0,22276080,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
28,Private,340408,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,46,United-States,<=50K,784,9531424,280,0,0,1288,-86510528,3404080,0,0,15658768,100,0,0,460,0,0,0,0,0,2116,Divorced,10.82,15.09
58,Local-gov,259216,9th,5,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,3364,15034528,290,0,0,2320,-1526542080,1296080,0,0,10368640,25,0,0,200,0,0,0,0,0,1600,Divorced,10.82,15.09
33,Private,176185,12th,8,Divorced,Craft-repair,Not-in-family,White,Male,0,2258,42,United-States,<=50K,1089,5814105,264,0,74514,1386,976383153,1409480,0,397825730,7399770,64,0,18064,336,0,0,0,5098564,94836,1764,Divorced,10.82,15.09
27,Private,151382,7th-8th,4,Divorced,Machine-op-inspct,Unmarried,White,Male,0,974,40,United-States,<=50K,729,4087314,108,0,26298,1080,1441673444,605528,0,147446068,6055280,16,0,3896,160,0,0,0,948676,38960,1600,Divorced,10.82,15.09
32,Private,113688,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K,1024,3638016,352,0,0,1600,40059456,1250568,0,0,5684400,121,0,0,550,0,0,0,0,0,2500,Divorced,10.82,15.09
34,Private,176831,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,>50K,1156,6012254,442,0,0,1360,1204431489,2298803,0,0,7073240,169,0,0,520,0,0,0,0,0,1600,Divorced,10.82,15.09
48,Private,39530,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,2304,1897440,432,0,0,1920,1562620900,355770,0,0,1581200,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
47,Private,116279,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,43,United-States,<=50K,2209,5465113,423,0,0,2021,635903953,1046511,0,0,4999997,81,0,0,387,0,0,0,0,0,1849,Divorced,10.82,15.09
65,Private,176796,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,4225,11491740,585,0,0,2600,1192054544,1591164,0,0,7071840,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
